cast_count,cast_count_sum,cast_time,cast_time_sum,노출(분),마더코드,방송일시,상품군,상품명,상품코드,취급액,판매단가,cast_time_ratio,상품명_plan,상품명_add,상품명_maker,상품명_set,상품명_sex,상품명_kid,fake_weight,fake_weight2,ratings_mean,cat1,cat2,cat3,방송일시_dow,방송일시_MM,방송일시_DD,방송일시_hh,방송일시_mm,방송일시_MMDD,방송일시_DDhh,방송일시_hhmm,방송일시_MMDDhh,방송일시_mmmm_1,방송일시_mmmm_2,방송일시_mmmm_3,방송일시_dow2,new_상품명,상품명_brand,review_counts,internet_price,price_minus,search_naver,temperature,change_label,ratings_start,가격_9x,098560,143860,227550,227560,228790,228800,307510,할인여부,mean_amt_by_hhmm,time_cat,time_cat2,판매단가_cat,변동 %,com,fake_weight3,날짜,search_compare,encoding_상품명:,encoding_상품군:,encoding_상품명_brand:,encoding_new_상품명:,encoding_cat1:,encoding_cat2:,encoding_cat3:
3,3.0,60.0,60.0,20.0,100769,2019-06-04 07:40:00,주방,일시불 에지리 법랑 냄비세트,202254,23946000,254000,1.0,1,0,0,1,0,0,-4,0.0,0.005536065573770486,생활/건강,주방용품,냄비/솥,1,06,04,07,40,0604,0407,0740,060407,16800,67200,403200,1,에지리 법랑 냄비세트,에지,5,49900,204100,1,25.4,0,0.0,0,8845.0,30885.0,4965.0,11015.0,3400.0,4595.0,11360.0,0,30674346.086956523,0,1,5,-0.04,0,2,0604,12.18714,1525,9,285,929,2,71,30
1,3.0,20.0,60.0,20.0,100452,2019-03-24 05:00:00,의류,NNF SS트레이닝 세트,201395,13716000,49000,0.3333333333333333,0,0,0,1,0,0,-1,0.0,0.003118579234972677,패션의류,남성의류,트레이닝복,6,03,24,05,00,0324,2405,0500,032405,0,0,0,0,NNF SS트레이닝 세트,NN,0,0,49000,0,0.3,1,0.0,1,9805.0,-30326.0,5045.0,12420.0,4065.0,4580.0,11500.0,0,14307021.666666666,0,1,3,0.0,1,0,0324,12.10768,267,6,20,106,6,16,221
3,3.0,60.0,60.0,20.0,100500,2019-03-01 20:40:00,가구,(무) 삼익가구 LED 제니비 서랍형 침대 SS,201504,19711000,549000,1.0,2,0,0,0,0,0,-1,0.0,0.0040360655737704905,가구/인테리어,침실가구,침대,4,03,01,20,40,0301,0120,2040,030120,48000,48000,144000,1,삼익가구 LED 제니비 침대,삼익,0,0,549000,0,5.8,0,0.0,1,9980.0,-29256.0,5330.0,12540.0,3980.0,4600.0,11235.0,0,18793498.493975904,2,3,5,0.0,0,2,0301,14.729729999999998,32,0,208,738,0,78,200
1,3.0,20.0,60.0,20.0,100837,2019-08-27 18:00:00,주방,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),202467,18502000,218000,0.3333333333333333,2,0,0,0,0,0,-1,0.0,0.004130054644808744,디지털/가전,주방가전,전기밥솥,1,08,27,18,00,0827,2718,1800,082718,0,0,0,1,쿠쿠전기밥솥,쿠쿠,1294,152370,65630,1,25.9,1,0.0,0,8020.0,23155.0,4860.0,9775.0,2600.0,3840.0,9165.0,0,13927317.307692308,2,3,5,0.43,0,1,0827,14.4493,896,9,389,1245,1,70,167
2,3.0,40.0,60.0,20.0,100838,2019-07-03 07:20:00,주방,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,202462,9176000,248000,0.6666666666666666,2,0,0,0,0,0,-9,0.0,0.005534426229508192,디지털/가전,주방가전,전기밥솥,2,07,03,07,20,0703,0307,0720,070307,8400,25200,176400,1,쿠쿠 블랙스톤 전기밥솥,쿠쿠,935,206150,41850,1,25.6,0,0.0,0,8810.0,30505.0,4965.0,10830.0,3320.0,4400.0,10910.0,0,21074335.51554828,0,1,5,-1.23,0,3,0703,14.33245,892,9,389,1243,1,70,167
3,3.0,60.0,60.0,20.0,100500,2019-06-11 18:40:00,가구,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,201511,24462000,499000,1.0,1,0,0,0,0,0,-4,0.0,0.00450109289617486,가구/인테리어,침실가구,침대,1,06,11,18,40,0611,1118,1840,061118,43200,475200,2851200,1,삼익가구 어블러 LED 멀티 침대,삼익,309,199000,300000,1,21.1,0,0.0,1,8985.0,31515.0,5080.0,11050.0,3510.0,4715.0,11815.0,0,23756994.181213632,2,3,5,0.59,0,1,0611,13.10322,102,0,208,739,0,78,200
2,2.0,60.0,60.0,30.0,100787,2019-10-08 07:30:00,잡화,[루이띠에] 18k 인피니티 러브 반지,202312,3050000,460000,1.0,0,0,0,0,0,0,-1,0.0,0.004719672131147539,패션잡화,주얼리,반지,1,10,08,07,30,1008,0807,0730,100807,12600,100800,1008000,1,루이띠에  인피니티 러브 반지,루이,0,450000,10000,1,16.8,0,0.0,0,8205.0,26255.0,4960.0,10430.0,2905.0,3995.0,10500.0,0,27160802.816901408,0,1,5,1.21,0,7,1008,13.14295,358,8,131,443,7,72,72
1,3.0,20.0,60.0,20.0,100148,2019-04-25 19:00:00,가전,일시불 LG 울트라HD TV 75UK6200KNB,200524,6967000,2800000,0.3333333333333333,1,0,2,0,0,0,-1,0.0,0.0036131147540983607,디지털/가전,영상가전,TV,3,04,25,19,00,0425,2519,1900,042519,0,0,0,1,LG 울트라HD TV 75UK NB,LG,23,1614990,1185010,1,10.2,0,0.0,0,9435.0,-31006.0,5110.0,12345.0,4100.0,5005.0,11730.0,0,13945246.153846154,2,3,5,-0.48,0,7,0425,15.108310000000001,1426,1,17,68,1,53,0
1,3.0,20.0,60.0,20.0,100341,2019-01-16 19:00:00,의류,아리스토우 남성 패딩트랙수트세트,201058,18545000,59900,0.3333333333333333,0,0,0,1,2,0,-1,0.0,0.0036131147540983607,패션의류,남성의류,트레이닝복,2,01,16,19,00,0116,1619,1900,011619,0,0,0,1,아리스토우 남성 패딩트랙수트세트,아리,0,0,59900,0,-2.9,1,0.0,1,10270.0,-31416.0,5190.0,12080.0,3465.0,4800.0,9950.0,0,13945246.153846154,2,3,3,0.43,0,1,0116,16.28613,1169,6,263,863,6,16,221
2,3.0,40.0,60.0,20.0,100448,2019-07-22 17:20:00,주방,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),201376,9470000,178000,0.6666666666666666,2,0,0,0,0,0,-1,0.0,0.0035147540983606557,디지털/가전,주방가전,전기밥솥,0,07,22,17,20,0722,2217,1720,072217,20400,448800,3141600,1,쿠첸 풀스텐 압력밥솥,쿠첸,0,0,178000,0,27.9,0,0.0,0,8695.0,28440.0,4985.0,10750.0,3155.0,4165.0,10505.0,0,16454362.416107383,1,3,5,-0.05,0,2,0722,12.56105,136,9,388,1240,1,70,167
1,3.0,20.0,60.0,20.0,100377,2019-03-18 05:00:00,의류,그렉노먼 여성 봄 컬렉션 티셔츠 5종,201229,4564000,59900,0.3333333333333333,0,0,0,0,1,0,-1,0.0,0.003118579234972677,스포츠/레저,골프,골프의류,0,03,18,05,00,0318,1805,0500,031805,0,0,0,1,그렉노먼 여성 봄 컬렉션 티셔츠,그렉,2,17550,42350,1,2.1,0,0.0,1,9865.0,-29501.0,5210.0,12955.0,4260.0,4780.0,11500.0,0,14307021.666666666,0,1,3,0.16,0,2,0318,14.531089999999999,485,6,59,232,3,7,11
2,3.0,40.0,60.0,20.0,100203,2019-10-18 17:20:00,가구,(일)[보루네오] 피올레 천연소가죽 소파 4인용,200707,11994000,899000,0.6666666666666666,1,0,0,0,0,0,-1,0.0,0.0035147540983606557,가구/인테리어,거실가구,소파,4,10,18,17,20,1018,1817,1720,101817,20400,367200,3672000,1,보루네오  피올레 천연소가죽 소파,보루,0,1296810,-397810,1,18.1,0,0.0,1,8250.0,26070.0,5025.0,10595.0,2930.0,4160.0,10345.0,100000,16454362.416107383,1,3,5,-0.83,0,3,1018,12.0773,89,0,188,611,0,2,107
1,3.0,20.0,60.0,20.0,100096,2019-10-04 16:00:00,주방,(일시불) 라니 퍼니쿡 그릴 기본세트,200262,2350000,104000,0.3333333333333333,1,0,0,1,0,0,-1,0.0,0.004818579234972675,스포츠/레저,캠핑,취사용품,4,10,04,16,00,1004,0416,1600,100416,0,0,0,1,라니 퍼니쿡 그릴 기본세트,라니,1,123220,-19220,1,24.0,1,0.062,0,8205.0,24840.0,4975.0,10390.0,2860.0,4105.0,9760.0,0,13949440.917107584,1,3,5,-0.55,0,1,1004,11.810889999999999,123,9,112,342,3,80,198
2,3.0,40.0,60.0,20.0,100066,2019-02-25 08:20:00,주방,일시불 아이넥스 프리미엄 올스텐 싱크선반,200160,17508000,88800,0.6666666666666666,1,0,0,0,0,0,-4,0.0,0.0065005464480874285,생활/건강,주방용품,주방수납용품,0,02,25,08,20,0225,2508,0820,022508,9600,240000,480000,1,아이넥스 프리미엄 올스텐 싱크선반,아이,12,124500,-35700,1,4.5,0,0.0,0,10140.0,-29766.0,5365.0,12530.0,4140.0,4830.0,11020.0,0,21068485.809682805,0,1,4,0.09,0,2,0225,13.404679999999999,1522,9,266,874,2,71,179
1,3.0,20.0,60.0,20.0,100203,2019-07-02 20:00:00,가구,(일)[보루네오] 피올레 천연소가죽 소파 6인용,200711,6004000,1199000,0.3333333333333333,1,0,0,0,0,0,-1,0.0,0.00476830601092896,가구/인테리어,거실가구,소파,1,07,02,20,00,0702,0220,2000,070220,0,0,0,1,보루네오  피올레 천연소가죽 소파,보루,0,1616020,-417020,1,22.3,0,0.0,1,8955.0,30640.0,5005.0,10840.0,3365.0,4460.0,10930.0,100000,17534708.808290154,2,3,5,-0.36,0,5,0702,12.52132,90,0,188,611,0,2,107
1,3.0,20.0,60.0,20.0,100500,2019-04-30 18:00:00,가구,(일) 삼익가구 LED 제니비 서랍형 침대 Q,201509,2748000,549000,0.3333333333333333,1,0,0,0,0,0,-1,0.0,0.004130054644808744,가구/인테리어,침실가구,침대,1,04,30,18,00,0430,3018,1800,043018,0,0,0,1,삼익가구 LED 제니비 침대,삼익,0,0,549000,0,15.0,0,0.0,1,9225.0,-30646.0,5135.0,12145.0,3985.0,5015.0,11655.0,0,13927317.307692308,2,3,5,-0.58,0,3,0430,11.95578,83,0,208,738,0,78,200
1,3.0,20.0,60.0,20.0,100500,2019-08-12 19:00:00,가구,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,201506,1525000,599000,0.3333333333333333,2,0,0,0,0,0,-1,0.0,0.0036131147540983607,가구/인테리어,침실가구,침대,0,08,12,19,00,0812,1219,1900,081219,0,0,0,1,삼익가구 어블러 LED 멀티 침대,삼익,4,349000,250000,1,26.9,0,0.0,1,7935.0,23780.0,4820.0,9850.0,2730.0,3885.0,9370.0,0,13945246.153846154,2,3,5,0.23,0,4,0812,11.06073,52,0,208,739,0,78,200
1,3.0,20.0,60.0,20.0,100078,2019-10-16 04:00:00,속옷,발레리 라이크라 풀커버 컴포트핏 브라패키지(16차),200213,19498000,49900,0.3333333333333333,0,0,0,0,1,0,-1,0.0,0.0019863387978142086,패션의류,여성언더웨어/잠옷,브라팬티세트,2,10,16,04,00,1016,1604,0400,101604,0,0,0,1,발레리 라이크라 풀커버 컴포트핏 브라,발레,0,0,49900,0,9.0,1,0.0,1,8340.0,26685.0,5025.0,10555.0,2950.0,4140.0,10555.0,0,14172813.432835821,0,1,3,0.71,1,0,1016,15.087279999999998,926,5,173,565,6,50,83
1,3.0,20.0,60.0,20.0,100837,2019-05-07 08:00:00,주방,일시불  쿠쿠전기밥솥 6인용,202471,5211000,198000,0.3333333333333333,1,0,0,0,0,0,-4,0.0,0.005457377049180325,디지털/가전,주방가전,전기밥솥,1,05,07,08,00,0507,0708,0800,050708,0,0,0,1,쿠쿠전기밥솥,쿠쿠,3921,276750,-78750,1,18.7,0,0.0,0,9405.0,-31581.0,5030.0,11860.0,3930.0,4970.0,11610.0,0,16435156.069364162,0,1,5,-0.88,0,3,0507,13.2668,1405,9,389,1245,1,70,167
1,3.0,20.0,57.0,20.0,100377,2019-01-11 22:00:00,의류,그렉노먼 여성 캐시터치 터틀넥 4종,201231,6033000,69900,0.3508771929824561,0,0,0,0,1,0,-1,0.0,0.004839890710382512,스포츠/레저,골프,골프의류,4,01,11,22,00,0111,1122,2200,011122,0,0,0,1,그렉노먼 여성 캐시터치 터틀넥,그렉,13,48910,20990,1,1.5,0,0.0,1,10170.0,-30546.0,5100.0,12020.0,3420.0,4755.0,9975.0,0,8777602.713178294,2,0,4,0.6,0,2,0111,13.92816,487,6,59,234,3,7,11
1,3.0,20.0,60.0,20.0,100654,2019-07-16 09:00:00,건강기능,일시불 종근당건강 락토핏 생유산균골드 단하루,201980,23871000,75050,0.3333333333333333,1,0,0,0,0,0,-1,0.0,0.00470109289617486,식품,건강식품,영양제,1,07,16,09,00,0716,1609,0900,071609,0,0,0,1,종근당건강 락토핏 생유산균골드 단하루,종근,101772,9760,65290,1,26.7,1,0.0,0,8680.0,28430.0,4910.0,10755.0,3260.0,4205.0,10650.0,0,14268140.271493213,1,1,4,0.45,0,1,0716,12.839139999999999,1534,2,358,1142,4,4,141
2,3.0,40.0,60.0,20.0,100224,2019-04-10 15:20:00,속옷,리복 스피드윅 런닝 6종,200782,2925000,89000,0.6666666666666666,0,0,0,0,0,0,-1,0.0,0.004914754098360652,패션의류,남성의류,트레이닝복,2,04,10,15,20,0410,1015,1520,041015,18000,180000,720000,1,리복 스피드윅 런닝,리복,1,69380,19620,1,9.9,0,0.0,1,9580.0,-30856.0,5180.0,12410.0,4055.0,4705.0,11375.0,0,27470017.1990172,1,2,4,0.49,0,3,0410,14.51239,664,5,134,468,6,16,221
3,3.0,60.0,60.0,20.0,100849,2019-02-27 12:40:00,농수축,멋진밥상 흥양농협 쌀 20kg,202510,45477000,59900,1.0,0,0,0,0,0,0,-1,0.0,0.006283606557377043,식품,농산물,쌀,2,02,27,12,40,0227,2712,1240,022712,28800,777600,1555200,1,멋진밥상 흥양농협 쌀,멋진,206,55250,4650,1,12.7,0,0.0,1,10160.0,-29481.0,5405.0,12560.0,4095.0,4890.0,11180.0,0,35240968.441814594,1,2,3,0.37,1,0,0227,15.39342,715,3,151,520,4,22,123
3,3.0,60.0,60.0,20.0,100815,2019-05-23 07:40:00,의류,보코 썸머 풀코디 2종,202411,31537000,29000,1.0,0,0,0,0,0,0,-1,0.0,0.005536065573770486,패션의류,여성의류,블라우스/셔츠,3,05,23,07,40,0523,2307,0740,052307,16800,386400,1932000,1,보코 썸머,보코,0,0,29000,0,22.0,0,0.0,1,8835.0,30415.0,4810.0,11130.0,3445.0,4610.0,11430.0,0,30674346.086956523,0,1,1,-0.26,1,0,0523,13.12659,1026,6,190,651,6,51,84
3,3.0,60.0,60.0,20.0,100632,2019-11-20 05:40:00,속옷,오렐리안 히트모 스킨컬렉션 기모런닝 패키지,201942,49582000,39900,1.0,0,0,0,0,0,0,-1,0.0,0.0036005464480874314,패션의류,여성언더웨어/잠옷,러닝/캐미솔,2,11,20,05,40,1120,2005,0540,112005,12000,240000,2640000,1,오렐리안 히트모 스킨컬렉션 기모런닝,오렐,0,0,39900,0,-4.4,0,0.0,1,8305.0,27220.0,4965.0,10735.0,2950.0,4205.0,10600.0,0,28577562.248995982,0,1,2,-1.3,1,0,1120,19.77986,1296,5,306,994,6,50,50
3,3.0,60.0,60.0,20.0,100448,2019-06-14 10:40:00,주방,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),201376,12002000,178000,1.0,2,0,0,0,0,0,-1,0.0,0.005525136612021854,디지털/가전,주방가전,전기밥솥,4,06,14,10,40,0614,1410,1040,061410,24000,336000,2016000,1,쿠첸 풀스텐 압력밥솥,쿠첸,0,0,178000,0,26.3,0,0.0,0,9075.0,31305.0,5080.0,11020.0,3490.0,4660.0,11860.0,0,28563062.27106227,1,2,5,-0.37,0,2,0614,12.1661,136,9,388,1240,1,70,167
2,3.0,40.0,60.0,20.0,100148,2019-04-15 19:20:00,가전,일시불 LG 울트라HD TV 65UK6800HNC,200510,50354000,1700000,0.6666666666666666,1,0,2,0,0,0,-1,0.0,0.004042076502732239,디지털/가전,영상가전,TV,0,04,15,19,20,0415,1519,1920,041519,22800,342000,1368000,1,LG 울트라HD TV 65UK6800HNC,LG,2,1894000,-194000,1,11.7,0,0.0,0,9655.0,-30506.0,5235.0,12670.0,4300.0,5355.0,11755.0,200000,12725702.768729642,2,3,5,0.42,0,3,0415,12.603110000000001,1422,1,17,63,1,53,0
1,2.0,30.0,60.0,30.0,100037,2019-09-28 08:00:00,잡화,프라다 더블지퍼 크로스백,200076,3440000,790000,0.5,0,0,0,0,0,0,-4,0.0,0.005457377049180325,패션잡화,여성가방,크로스백,5,09,28,08,00,0928,2808,0800,092808,0,0,0,0,프라다 더블지퍼 크로스백,프라,0,1112300,-322300,1,26.1,0,0.0,1,8275.0,24390.0,4970.0,10545.0,2910.0,4140.0,9685.0,0,16435156.069364162,0,1,5,0.0,0,6,0928,14.52408,1883,8,428,1385,7,48,212
2,3.0,40.0,60.0,20.0,100021,2019-07-25 08:20:00,잡화,AAD 소가죽 투웨이 샌들,200031,40809000,29000,0.6666666666666666,0,0,0,0,0,0,-1,0.0,0.0065005464480874285,패션잡화,여성신발,샌들,3,07,25,08,20,0725,2508,0820,072508,9600,240000,1680000,1,AAD 소가죽 투웨이 샌들,AA,0,0,29000,0,27.0,0,0.0,1,8410.0,27745.0,4980.0,10685.0,3090.0,4060.0,10295.0,0,21068485.809682805,0,1,1,-0.38,1,0,0725,14.16886,203,8,5,20,7,49,93
2,3.0,40.0,60.0,20.0,100372,2019-10-13 18:20:00,생활용품,(점보형)일월 에너지세이브 카페트매트,201175,31778000,178000,0.6666666666666666,0,0,0,0,0,0,-4,0.0,0.004260109289617484,디지털/가전,계절가전,전기매트,6,10,13,18,20,1013,1318,1820,101318,21600,280800,2808000,0,점보형 일월 에너지세이브 카페트매트,점보,48,143740,34260,1,17.1,0,0.0,0,8245.0,25915.0,4905.0,10325.0,2850.0,4025.0,10560.0,0,14919708.737864077,2,3,5,0.0,0,2,1013,12.97936,131,4,347,1116,1,6,166
3,3.0,60.0,60.0,20.0,100203,2019-06-01 19:00:00,가구,(무)[보루네오] 피올레 천연소가죽 소파 6인용,200694,2464000,1249000,1.0,2,0,0,0,0,0,-1,0.0,0.0036131147540983607,가구/인테리어,거실가구,소파,5,06,01,19,00,0601,0119,1900,060119,0,0,0,0,보루네오  피올레 천연소가죽 소파,보루,0,1616020,-367020,1,17.5,0,0.0,1,8785.0,30490.0,4925.0,10970.0,3435.0,4585.0,11395.0,100000,13945246.153846154,2,3,5,0.0,0,6,0601,14.407229999999998,39,0,188,611,0,2,107
1,3.0,20.0,60.0,20.0,100700,2019-05-10 15:00:00,농수축,국내산 손질 가자미 36미!,202065,18049000,40900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.00607213114754098,식품,수산,생선,4,05,10,15,00,0510,1015,1500,051015,0,0,0,1,손질 가자미,손질,50,32390,8510,1,22.1,1,0.0,1,9400.0,-32606.0,4875.0,11510.0,3745.0,4855.0,11270.0,0,24237295.50827423,1,2,2,0.29,1,0,0510,12.95365,450,3,230,778,4,42,94
3,3.0,60.0,60.0,20.0,100149,2019-05-25 19:00:00,가전,무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,200471,83028000,2299000,1.0,2,0,2,0,0,0,-1,0.0,0.0036131147540983607,디지털/가전,계절가전,에어컨,5,05,25,19,00,0525,2519,1900,052519,0,0,0,0,LG 휘센 씽큐 에어컨 2IN1형 FQ17V WA2,LG,754,1674000,625000,1,23.3,0,0.0,1,8835.0,30415.0,4810.0,11130.0,3445.0,4610.0,11430.0,0,13945246.153846154,2,3,5,0.0,0,2,0525,12.93496,777,1,17,80,1,6,133
1,3.0,20.0,60.0,20.0,100218,2019-05-30 16:00:00,잡화,썸덱스 클레오 여행가방 9종세트,200768,10869000,139000,0.3333333333333333,0,0,0,1,0,0,-1,0.0,0.004818579234972675,패션잡화,여행용가방/소품,중대형 캐리어,3,05,30,16,00,0530,3016,1600,053016,0,0,0,1,썸덱스 클레오 여행가방 세트,썸덱,0,0,139000,0,20.6,1,0.016,1,8805.0,29735.0,4870.0,10800.0,3380.0,4610.0,11050.0,0,13949440.917107584,1,3,5,0.77,1,0,0530,13.4561,1151,8,256,843,7,52,185
1,3.0,20.0,60.0,20.0,100742,2019-07-11 06:00:00,잡화,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),202180,15359000,79000,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.0029344262295081967,패션잡화,여성가방,크로스백,3,07,11,06,00,0711,1106,0600,071106,0,0,0,1,도스문도스 카이만 엠보 소가죽 핸드백,도스,0,0,79000,0,21.1,1,0.0,1,8630.0,28620.0,4925.0,10780.0,3300.0,4260.0,10650.0,0,17573262.798634812,0,1,4,1.06,1,0,0711,11.572519999999999,562,8,101,318,7,48,212
3,3.0,60.0,60.0,20.0,100167,2019-06-14 13:40:00,농수축,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),200589,50367000,38900,1.0,0,1,0,0,0,0,-1,0.0,0.005761748633879777,식품,김치,총각김치,4,06,14,13,40,0614,1413,1340,061413,31200,436800,2620800,1,귀한 갓김치  총각김치,귀한,0,0,38900,0,27.9,0,0.0,1,9075.0,31305.0,5080.0,11020.0,3490.0,4660.0,11860.0,0,42691313.174946,1,2,2,-0.37,1,0,0614,12.1661,1365,3,57,223,4,12,196
2,3.0,40.0,60.0,20.0,100149,2019-08-04 17:40:00,가전,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,200474,10073000,1989000,0.6666666666666666,2,0,2,0,0,0,-1,0.0,0.004109836065573772,디지털/가전,계절가전,에어컨,6,08,04,17,40,0804,0417,1740,080417,40800,163200,1305600,0,LG 휘센 씽큐 에어컨 스탠드형FQ17V WA1,LG,883,1177900,811100,1,27.3,0,0.0,1,8285.0,25500.0,4960.0,10240.0,2920.0,3935.0,10085.0,0,24338110.851808634,1,3,5,0.0,0,4,0804,10.75693,778,1,17,81,1,6,133
1,3.0,20.0,60.0,20.0,100318,2019-09-01 11:00:00,농수축,김선영 정성한끼 LA갈비 6팩,201005,46647000,59900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.005509289617486336,식품,축산,축산가공식품,6,09,01,11,00,0901,0111,1100,090111,0,0,0,0,김선영 정성한끼 LA갈비,김선,0,0,59900,0,27.3,1,0.0,1,8140.0,24500.0,4970.0,10010.0,2740.0,3985.0,9625.0,0,16515900.840336135,1,2,3,0.0,1,0,0901,13.89778,493,3,65,245,4,75,197
2,3.0,40.0,60.0,20.0,100372,2019-10-27 19:20:00,생활용품,(싱글사이즈)일월 순면 온열매트,201170,6329000,78000,0.6666666666666666,0,0,0,0,0,0,-16,0.0,0.004042076502732239,디지털/가전,계절가전,전기매트,6,10,27,19,20,1027,2719,1920,102719,22800,615600,6156000,0,일월 순면 온열매트,일월,241,42660,35340,1,11.0,0,0.0,0,8130.0,27790.0,4985.0,10510.0,2870.0,4080.0,10640.0,0,12725702.768729642,2,3,4,0.0,0,4,1027,13.06816,80,4,332,1075,1,6,166
1,3.0,20.0,60.0,20.0,100255,2019-06-25 13:00:00,주방,한일 대용량 스텐 분쇄믹서기,200868,13957000,109800,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.005543169398907099,디지털/가전,주방가전,믹서기,1,06,25,13,00,0625,2513,1300,062513,0,0,0,1,한일 대용량 스텐 분쇄믹서기,한일,2680,107100,2700,1,32.5,1,0.0,0,8975.0,31165.0,5070.0,10985.0,3430.0,4465.0,11395.0,0,24908421.25984252,1,2,5,-0.22,1,0,0625,13.8487,1944,9,447,1456,1,70,66
1,3.0,20.0,60.0,20.0,100511,2019-04-09 14:00:00,농수축,자연산 손질 통오징어 21미,201575,55735000,40900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.005028961748633877,식품,수산,해산물/어패류,1,04,09,14,00,0409,0914,1400,040914,0,0,0,1,자연산 손질 통오징어,자연,0,0,40900,0,10.5,1,0.0,1,9580.0,-30856.0,5180.0,12410.0,4055.0,4705.0,11375.0,0,28727561.440677967,1,2,2,0.13,1,0,0409,12.52599,1587,3,336,1100,4,42,237
1,2.0,30.0,60.0,30.0,100037,2019-07-24 06:00:00,잡화,프라다 더블지퍼 크로스백,200075,1697000,790000,0.5,0,0,0,0,0,0,-1,-1.0,0.0029344262295081967,패션잡화,여성가방,크로스백,2,07,24,06,00,0724,2406,0600,072406,0,0,0,1,프라다 더블지퍼 크로스백,프라,0,1112300,-322300,1,25.4,0,0.0,1,8490.0,28100.0,4985.0,10795.0,3110.0,4110.0,10590.0,0,17573262.798634812,0,1,5,-0.91,0,3,0724,14.93772,1883,8,428,1385,7,48,212
1,3.0,20.0,60.0,20.0,100322,2019-05-20 15:00:00,농수축,국내산 손질갑오징어 8팩,201479,29717000,49900,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.00607213114754098,식품,수산,해산물/어패류,0,05,20,15,00,0520,2015,1500,052015,0,0,0,1,손질갑오징어,손질,1747,17000,32900,1,17.3,1,0.01,1,9155.0,30900.0,4820.0,11180.0,3555.0,4665.0,11265.0,0,24237295.50827423,1,2,3,-0.0,1,0,0520,14.175870000000002,458,3,230,785,4,42,237
2,3.0,40.0,60.0,20.0,100372,2019-12-08 14:40:00,생활용품,(퀸+싱글)일월 품안애 온수매트,201180,12577000,218000,0.6666666666666666,0,1,0,0,0,0,-4,0.0,0.0054590163934426185,디지털/가전,계절가전,전기매트,6,12,08,14,40,1208,0814,1440,120814,33600,268800,3225600,0,일월 품안애 온수매트,일월,6,97380,120620,1,3.3,0,0.0,0,8145.0,26160.0,4875.0,10720.0,3035.0,4155.0,10440.0,50000,42082601.2526096,1,2,5,0.0,0,2,1208,13.486479999999998,141,4,332,1078,1,6,166
1,3.0,20.0,60.0,20.0,100500,2019-03-04 19:00:00,가구,(일) 삼익가구 LED 제니비 서랍형 침대 Q,201509,2859000,549000,0.3333333333333333,1,0,0,0,0,0,-1,0.0,0.0036131147540983607,가구/인테리어,침실가구,침대,0,03,04,19,00,0304,0419,1900,030419,0,0,0,1,삼익가구 LED 제니비 침대,삼익,0,0,549000,0,8.3,0,0.0,1,10055.0,-28186.0,5360.0,12615.0,4035.0,4680.0,11415.0,0,13945246.153846154,2,3,5,-0.22,0,3,0304,13.47245,83,0,208,738,0,78,200
1,3.0,20.0,60.0,20.0,100489,2019-07-17 11:00:00,잡화,삭루츠 더플백(여행가방)(TQ49),201469,1304000,98000,0.3333333333333333,0,0,0,0,0,0,-1,0.0,0.005509289617486336,패션잡화,여성가방,크로스백,2,07,17,11,00,0717,1711,1100,071711,0,0,0,1,삭루츠 더플백,삭루,0,84042,13958,1,26.7,0,0.0,0,8655.0,28140.0,4930.0,10650.0,3150.0,4135.0,10445.0,0,16515900.840336135,1,2,4,-0.91,0,3,0717,11.64263,1063,8,204,683,7,48,212
3,3.0,57.0,57.0,20.0,100723,2019-11-11 23:00:00,이미용,아이앤아이 퀵래쉬 속눈썹세트,202114,20637000,59000,1.0,0,0,0,1,0,0,-1,0.0,0.003299453551912569,화장품/미용,뷰티소품,아이소품,0,11,11,23,00,1111,1123,2300,111123,0,0,0,1,아이앤아이 퀵래쉬 속눈썹세트,아이,77,58000,1000,1,6.8,0,0.0,1,8545.0,27940.0,5000.0,10815.0,3125.0,4305.0,11670.0,0,11529901.098901099,2,0,3,-0.61,1,0,1111,13.3299,1180,7,266,875,8,33,127
